Image;Center_X;Center_Y;Major_Axis;Minor_Axis;Angle
BraTS20_Training_221_axial;480.0234375;206.99533081054688;103.97759246826172;164.02919006347656;56.0490608215332
BraTS20_Training_221_coronal;502.9974365234375;364.9807434082031;107.9798355102539;156.0397491455078;9.07465648651123
BraTS20_Training_222_axial;280.0106506347656;267.0084228515625;80.12347412109375;86.00984191894531;179.82005310058594
BraTS20_Training_222_coronal;279.9827880859375;211.99098205566406;70.11571502685547;96.23441314697266;166.84022521972656
BraTS20_Training_222_sagittal;464.005859375;211.0372314453125;93.96356964111328;110.00743865966797;61.724273681640625
BraTS20_Training_223_axial;367.0043029785156;441.99468994140625;111.98851776123047;142.08941650390625;101.23966217041016
BraTS20_Training_223_coronal;370.0019226074219;275.0133361816406;132.075439453125;195.94068908691406;166.9848175048828
BraTS20_Training_223_sagittal;250.9973907470703;272.0148010253906;147.90931701660156;194.03050231933594;163.8161163330078
BraTS20_Training_225_axial;299.0021057128906;226.02935791015625;190.07656860351562;191.8507080078125;90.00520324707031
BraTS20_Training_225_coronal;292.9970397949219;227.0074462890625;177.97972106933594;251.93028259277344;14.99722671508789
BraTS20_Training_225_sagittal;519.9852905273438;239.0188446044922;213.9045867919922;251.86256408691406;36.0029182434082
BraTS20_Training_226_coronal;484.02239990234375;406.99346923828125;134.0948028564453;139.78799438476562;0.0072111343033611774
BraTS20_Training_226_sagittal;432.01373291015625;407.97845458984375;146.0626678466797;197.94447326660156;83.99072265625
BraTS20_Training_228_axial;243.00872802734375;325.0206298828125;89.96356964111328;94.10022735595703;90.0001449584961
BraTS20_Training_228_coronal;243.000244140625;423.0138854980469;94.19737243652344;109.94612884521484;89.99356079101562
BraTS20_Training_228_sagittal;394.0005187988281;421.0029296875;90.05854797363281;120.12480926513672;56.19919967651367
BraTS20_Training_229_axial;422.0;358.0028381347656;127.91995239257812;132.0573272705078;0.0
BraTS20_Training_229_coronal;429.99456787109375;216.99807739257812;135.92532348632812;144.0006561279297;3.800698323175311e-05
BraTS20_Training_229_sagittal;351.9960021972656;217.02798461914062;149.98956298828125;174.0640106201172;33.26142120361328
BraTS20_Training_230_axial;491.9664611816406;314.96881103515625;87.98860168457031;114.1887435913086;95.17755889892578
BraTS20_Training_230_coronal;480.0067138671875;180.04144287109375;100.03700256347656;117.96922302246094;0.037643883377313614
BraTS20_Training_230_sagittal;407.9988098144531;187.04530334472656;110.03470611572266;159.9383544921875;170.07826232910156
BraTS20_Training_231_axial;265.9716796875;221.01454162597656;111.90109252929688;152.15223693847656;83.88214874267578
BraTS20_Training_231_coronal;263.0011291503906;263.0036315917969;127.95794677734375;159.968994140625;64.07194519042969
BraTS20_Training_231_sagittal;535.0155639648438;255.99774169921875;143.98033142089844;175.92630004882812;112.73252868652344
BraTS20_Training_235_axial;356.9918212890625;382.00726318359375;157.80296325683594;191.89990234375;20.81786346435547
BraTS20_Training_241_axial;344.98828125;394.0148620605469;129.8874053955078;157.95924377441406;170.12181091308594
BraTS20_Training_242_axial;498.99383544921875;342.9725341796875;101.97317504882812;136.0116729736328;141.8788299560547
BraTS20_Training_243_coronal;233.99224853515625;403.0091552734375;107.899169921875;124.05956268310547;159.5851593017578
BraTS20_Training_243_sagittal;527.9947509765625;409.00921630859375;118.15481567382812;132.04869079589844;9.216117858886719
BraTS20_Training_244_axial;266.98175048828125;209.02728271484375;119.9530029296875;165.85711669921875;22.874481201171875
BraTS20_Training_244_coronal;267.0100402832031;329.0213317871094;149.99790954589844;195.9954376220703;14.898614883422852
BraTS20_Training_244_sagittal;538.9995727539062;341.0036926269531;181.98655700683594;231.92706298828125;39.078182220458984
BraTS20_Training_246_axial;530.9819946289062;218.0271453857422;125.76943969726562;127.95203399658203;134.04078674316406
BraTS20_Training_247_coronal;308.0032043457031;320.981689453125;137.94070434570312;200.0819854736328;16.047046661376953
BraTS20_Training_248_axial;451.9844665527344;194.02796936035156;146.0882110595703;149.93258666992188;143.45947265625
BraTS20_Training_248_coronal;457.9944763183594;267.9917907714844;141.9686737060547;210.06692504882812;166.96324157714844
BraTS20_Training_248_sagittal;555.0049438476562;274.0047912597656;177.9610137939453;219.94195556640625;152.92213439941406
BraTS20_Training_249_axial;556.9728393554688;307.0163269042969;92.10918426513672;108.05009460449219;149.83790588378906
BraTS20_Training_249_coronal;560.0094604492188;440.9797058105469;104.02350616455078;123.99227142333984;140.21705627441406
BraTS20_Training_249_sagittal;412.0075378417969;444.9915466308594;109.99323272705078;145.99253845214844;42.15507125854492
BraTS20_Training_250_coronal;552.986328125;449.0036926269531;52.08367156982422;78.25052642822266;168.7613525390625
BraTS20_Training_251_axial;528.9883422851562;347.0025634765625;88.14400482177734;94.10564422607422;63.8964958190918
BraTS20_Training_251_coronal;532.0042114257812;301.01123046875;104.15880584716797;145.90406799316406;161.0048370361328
BraTS20_Training_251_sagittal;364.0140075683594;300.0080871582031;117.90335845947266;143.9705810546875;179.9999542236328
BraTS20_Training_254_axial;460.019775390625;220.0193328857422;121.97903442382812;175.93199157714844;157.93997192382812
BraTS20_Training_254_coronal;464.9942932128906;262.9996337890625;130.03341674804688;211.79861450195312;13.004419326782227
BraTS20_Training_254_sagittal;515.0357055664062;268.0066223144531;212.0259552001953;229.8643798828125;89.99988555908203
BraTS20_Training_255_axial;529.9970092773438;257.0021667480469;154.05630493164062;207.95521545410156;140.89527893066406
BraTS20_Training_255_sagittal;474.9876403808594;373.0081787109375;184.04806518554688;269.9267578125;55.065208435058594
BraTS20_Training_256_sagittal;461.9980163574219;337.01043701171875;205.97988891601562;265.7523193359375;63.902462005615234
BraTS20_Training_257_axial;245.02366638183594;233.02366638183594;82.14399719238281;92.05426025390625;45.0
BraTS20_Training_257_coronal;252.99595642089844;286.0042724609375;102.08926391601562;116.0183334350586;10.163115501403809
BraTS20_Training_257_sagittal;509.9991455078125;285.99090576171875;102.23566436767578;123.8907699584961;156.02259826660156
BraTS20_Training_258_axial;327.99072265625;434.9891052246094;123.91239929199219;163.8640899658203;96.03878784179688
BraTS20_Training_258_sagittal;263.00885009765625;301.0050964355469;151.88328552246094;194.1259765625;89.99909973144531
BraTS20_Training_259_axial;311.9861755371094;411.002685546875;91.97758483886719;104.03679656982422;89.99866485595703
BraTS20_Training_270_axial;288.00372314453125;327.9720153808594;133.9456024169922;201.96762084960938;26.00175666809082
BraTS20_Training_270_coronal;283.00140380859375;326.98931884765625;147.896240234375;212.00790405273438;21.9794979095459
BraTS20_Training_270_sagittal;396.99053955078125;319.99310302734375;189.90357971191406;221.76963806152344;116.88202667236328
BraTS20_Training_276_axial;284.01580810546875;248.02969360351562;63.994422912597656;80.0626449584961;51.09518814086914
BraTS20_Training_276_coronal;282.0169372558594;222.0115509033203;82.15807342529297;96.2103500366211;0.006848304532468319
BraTS20_Training_276_sagittal;482.9968566894531;222.00009155273438;80.20719146728516;92.01028442382812;179.99986267089844
BraTS20_Training_277_axial;516.9994506835938;136.9996795654297;36.12209701538086;55.986900329589844;44.2651481628418
BraTS20_Training_277_coronal;518.00048828125;307.0423583984375;53.963783264160156;71.84254455566406;179.89755249023438
BraTS20_Training_278_sagittal;555.0180053710938;504.04071044921875;62.05252456665039;74.24453735351562;132.98263549804688
BraTS20_Training_280_axial;542.928466796875;329.98077392578125;32.15121841430664;42.25852966308594;114.7101821899414
BraTS20_Training_280_coronal;538.994384765625;242.02880859375;50.14380645751953;62.01725387573242;42.06513214111328
BraTS20_Training_282_axial;328.00543212890625;333.0123291015625;64.1454086303711;67.97577667236328;129.80477905273438
BraTS20_Training_288_axial;260.9894104003906;291.0079040527344;113.95555114746094;150.16612243652344;56.98728561401367
BraTS20_Training_288_coronal;260.99365234375;424.9818115234375;113.91523742675781;154.01364135742188;50.93056869506836
BraTS20_Training_288_sagittal;431.02923583984375;425.9998779296875;115.87528991699219;187.95291137695312;50.11776351928711
BraTS20_Training_290_axial;406.0161437988281;392.9960632324219;64.17333221435547;76.08726501464844;90.00016784667969
BraTS20_Training_290_coronal;406.0209045410156;228.99032592773438;68.09066009521484;94.15088653564453;158.18096923828125
BraTS20_Training_290_sagittal;311.0077819824219;228.99911499023438;68.18280792236328;83.88927459716797;20.821760177612305
BraTS20_Training_314_coronal;478.99151611328125;289.00396728515625;67.97016143798828;86.26254272460938;15.001540184020996
BraTS20_Training_315_axial;524.9908447265625;286.99188232421875;105.93297576904297;144.0813751220703;94.13028717041016
BraTS20_Training_315_coronal;515.0174560546875;206.02395629882812;136.1640167236328;175.96144104003906;157.122802734375
BraTS20_Training_315_sagittal;430.9952087402344;195.9889678955078;151.8277130126953;188.0321044921875;14.011636734008789
BraTS20_Training_318_sagittal;278.009033203125;289.9853210449219;185.83851623535156;211.87432861328125;143.0327606201172
BraTS20_Training_332_axial;505.03271484375;412.0118408203125;62.06584167480469;64.2749252319336;89.93620300292969
BraTS20_Training_332_coronal;503.9719543457031;184.0441131591797;46.140193939208984;72.01679992675781;134.02793884277344
BraTS20_Training_332_sagittal;287.9916687011719;177.00625610351562;59.746212005615234;80.01232147216797;46.97867202758789
BraTS20_Training_334_axial;278.9968566894531;247.99456787109375;76.07936096191406;99.88560485839844;76.86634063720703
BraTS20_Training_334_coronal;277.9915771484375;339.9847717285156;102.14415740966797;114.01113891601562;135.93162536621094
BraTS20_Training_334_sagittal;488.9717102050781;340.9881896972656;85.98050689697266;120.1259765625;134.92860412597656
BraTS20_Training_336_axial;458.9745178222656;174.98609924316406;146.0252685546875;173.98458862304688;154.80137634277344
BraTS20_Training_336_coronal;459.9935302734375;265.00537109375;131.8881378173828;220.0507049560547;164.0502471923828
BraTS20_Training_336_sagittal;579.9976196289062;276.022216796875;187.90267944335938;234.07345581054688;160.9319610595703
BraTS20_Training_337_axial;326.0142822265625;196.0038604736328;121.95570373535156;163.9359588623047;33.08989715576172
BraTS20_Training_337_coronal;327.9979553222656;230.996826171875;124.11088562011719;213.9999237060547;16.96556854248047
BraTS20_Training_337_sagittal;547.9987182617188;229.0083770751953;171.81517028808594;208.0682830810547;31.117088317871094
BraTS20_Training_338_axial;306.98760986328125;323.9822998046875;147.9474334716797;151.9517822265625;140.26815795898438
BraTS20_Training_338_coronal;302.00018310546875;351.0003356933594;136.0704345703125;187.9969940185547;29.053495407104492
BraTS20_Training_338_sagittal;395.01202392578125;333.00079345703125;166.0679931640625;199.99688720703125;133.9642333984375
BraTS20_Training_339_axial;327.0172424316406;218.9844970703125;116.1527099609375;172.00839233398438;44.037200927734375
BraTS20_Training_339_coronal;315.0009765625;307.0124816894531;137.86273193359375;209.9994659423828;178.95545959472656
BraTS20_Training_339_sagittal;519.0103149414062;300.99249267578125;198.08447265625;208.0050048828125;179.99998474121094
BraTS20_Training_340_axial;385.01995849609375;290.9900817871094;160.0593719482422;169.93690490722656;89.99559020996094
BraTS20_Training_343_axial;263.0218811035156;265.00091552734375;143.91482543945312;168.03213500976562;126.00894927978516
BraTS20_Training_343_coronal;265.98834228515625;376.0022277832031;143.9611358642578;195.87327575683594;27.95115852355957
BraTS20_Training_343_sagittal;471.0079345703125;380.9935302734375;173.96641540527344;191.9711456298828;145.18092346191406
BraTS20_Training_345_coronal;317.00927734375;229.0111846923828;66.09258270263672;92.16998291015625;0.001985979964956641
BraTS20_Training_346_axial;349.0111999511719;247.02488708496094;139.9521026611328;189.8877716064453;159.96226501464844
BraTS20_Training_346_sagittal;498.99560546875;240.00257873535156;188.10940551757812;243.8578643798828;39.02126693725586
BraTS20_Training_347_axial;366.01141357421875;387.98883056640625;110.07699584960938;129.98899841308594;15.938186645507812
BraTS20_Training_347_coronal;372.989990234375;209.01072692871094;117.9628677368164;173.9414520263672;9.073193550109863
BraTS20_Training_347_sagittal;323.0063781738281;219.01068115234375;147.9717559814453;192.0575714111328;23.992578506469727
BraTS20_Training_348_sagittal;517.999755859375;249.02723693847656;172.07546997070312;197.83151245117188;179.9999237060547
BraTS20_Training_349_axial;341.9949035644531;408.9747314453125;202.0207061767578;241.8328399658203;127.82323455810547
BraTS20_Training_349_coronal;330.987060546875;261.9930725097656;143.8881072998047;233.97218322753906;100.01033020019531
BraTS20_Training_350_axial;330.998779296875;203.99342346191406;136.10372924804688;138.06057739257812;179.99501037597656
BraTS20_Training_350_coronal;326.0030822753906;330.0028991699219;137.92538452148438;207.88912963867188;22.011024475097656
BraTS20_Training_350_sagittal;542.9968872070312;325.005126953125;173.98928833007812;209.97723388671875;31.105493545532227
BraTS20_Training_351_axial;519.0037231445312;356.99285888671875;112.14424133300781;117.99642944335938;167.20396423339844
BraTS20_Training_351_coronal;511.986328125;432.01898193359375;118.09596252441406;153.89718627929688;10.164714813232422
BraTS20_Training_351_sagittal;352.00250244140625;434.0028381347656;131.98468017578125;162.0628662109375;28.219715118408203
BraTS20_Training_353_axial;511.99456787109375;189.00205993652344;100.03407287597656;116.09314727783203;179.95550537109375
BraTS20_Training_353_coronal;518.9931030273438;449.0088195800781;95.9380874633789;120.08209991455078;143.8505096435547
BraTS20_Training_353_sagittal;566.9981689453125;452.9761657714844;107.86729431152344;156.0797576904297;116.08428955078125
BraTS20_Training_355_axial;319.97796630859375;332.0089416503906;155.9322052001953;205.96157836914062;142.07553100585938
BraTS20_Training_355_coronal;326.00830078125;182.99215698242188;154.0186767578125;229.8212432861328;27.009273529052734
BraTS20_Training_355_sagittal;382.0103454589844;192.02210998535156;217.8957061767578;231.93113708496094;150.8607940673828
BraTS20_Training_356_axial;518.9869384765625;159.9954071044922;91.89908599853516;120.00302124023438;100.03717041015625
BraTS20_Training_356_coronal;524.9886474609375;321.0140686035156;107.97952270507812;196.10263061523438;158.04441833496094
BraTS20_Training_356_sagittal;607.0036010742188;315.02703857421875;131.97845458984375;192.0830841064453;171.96340942382812
BraTS20_Training_357_axial;274.01800537109375;276.9945983886719;79.86739349365234;130.00082397460938;55.124488830566406
BraTS20_Training_358_coronal;239.01785278320312;370.0262145996094;97.8863525390625;130.2256622314453;0.011685320176184177
BraTS20_Training_358_sagittal;473.0049743652344;375.0127258300781;131.8703155517578;172.02137756347656;46.0485954284668
BraTS20_Training_359_axial;275.0096130371094;190.998291015625;119.93787384033203;136.0191192626953;89.99858093261719
BraTS20_Training_359_coronal;270.0033264160156;307.99407958984375;146.07623291015625;205.91940307617188;17.010717391967773
BraTS20_Training_359_sagittal;571.9893798828125;308.0122985839844;153.86192321777344;211.99525451660156;22.14318084716797
BraTS20_Training_360_axial;321.9846496582031;352.98492431640625;133.943359375;191.85560607910156;110.05743408203125
BraTS20_Training_360_coronal;319.0271301269531;201.01206970214844;149.8184814453125;196.1146697998047;89.9981689453125
BraTS20_Training_360_sagittal;361.98779296875;195.01870727539062;149.864501953125;184.00418090820312;90.01541137695312
BraTS20_Training_362_sagittal;391.9981689453125;404.9789123535156;181.9569854736328;237.65162658691406;17.117952346801758
BraTS20_Training_363_axial;522.9849243164062;330.9833679199219;144.07412719726562;153.90830993652344;145.68406677246094
BraTS20_Training_363_sagittal;382.0157775878906;362.0137023925781;172.2254180908203;210.02691650390625;45.03676986694336
BraTS20_Training_364_axial;257.0205078125;341.98468017578125;107.98745727539062;163.9514923095703;9.02583122253418
BraTS20_Training_364_coronal;248.01223754882812;423.9993896484375;123.9617691040039;174.0449676513672;163.0076446533203
BraTS20_Training_364_sagittal;347.984375;425.0125732421875;187.89620971679688;249.89035034179688;65.02731323242188
BraTS20_Training_365_axial;274.98980712890625;241.01490783691406;149.95660400390625;180.211181640625;89.99858856201172
BraTS20_Training_365_coronal;274.00689697265625;288.0343322753906;165.97268676757812;189.74371337890625;0.00025690783513709903
BraTS20_Training_365_sagittal;503.04010009765625;277.0174255371094;174.06402587890625;202.14271545410156;89.99977111816406
BraTS20_Training_366_axial;480.9866943359375;150.98556518554688;96.00198364257812;144.1934051513672;146.92202758789062
BraTS20_Training_367_axial;286.986328125;252.99937438964844;109.96309661865234;141.98602294921875;26.838167190551758
BraTS20_Training_367_coronal;279.00115966796875;375.0050048828125;98.01329803466797;140.07846069335938;26.056182861328125
BraTS20_Training_367_sagittal;478.9842529296875;376.0024108886719;127.93647003173828;181.86965942382812;63.81622314453125
BraTS20_Training_369_axial;349.99725341796875;390.0261535644531;114.15691375732422;167.84933471679688;144.92034912109375
BraTS20_Training_369_sagittal;314.9993896484375;190.00804138183594;186.09815979003906;217.97010803222656;168.0594482421875
